customer_id,customer_feedback,support_chat_excerpt,reason_for_low_activity,
C101054,"Slightly disappointed with the wait, but the product itself was okay. Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here ages ago.'",Delivery delay,
C101055,,,,
C101056,,,,
C101057,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We sincerely apologize for the delay. Let us investigate immediately.",Late delivery,
C101058,,,,
C101059,,,,
C101060,,,,
C101061,"Slightly disappointed with the delivery, it took a bit longer than expected. Still, the items were good and I'll probably order again soon!","Customer: 'Hi, my order is still not here!  It was supposed to arrive yesterday.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101062,,,,
C101063,"Sangat kecewa dengan order lepas ni, lambat sangat!  Takde update pun.  Hopefully next time delivery cepat.","Customer: 'My order is still not here!  I ordered it like 3 weeks ago.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Refund issue,
C101064,,,,
C101065,"Sangat kecewa dengan refund-nya, produknya tak sesuai gambar.  Sbb tu dah tak order dah sikit.","Customer:  Saya nak tanya pasal refund saya.  Support:  Okay, boleh tolong confirm order number anda?",Product quality issue,
C101066,"Slightly disappointed with the delivery, took a bit longer than expected.  Still, the product was okay, but maybe a little pricey lah.","Customer: 'My order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101067,"Slightly disappointed with the delivery, it took a bit longer than expected. Still, the product was okay, but could be better lah.","Customer: 'My order still hasn't arrived!  It was supposed to be here last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101068,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time try another shop lah.",Customer: My order still hasn't arrived!  It's been ages.,Long delivery time,
C101069,,,,
C101070,,,,
C101071,,,,
C101072,,,,
C101073,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time try another shop lah.",Customer: My order still hasn't arrived!  It's been ages.,Delivery delay,
C101074,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah tak sabar nak beli lagi, maybe nanti.",Customer: My order still hasn't arrived!  It was supposed to be here weeks ago.,Delivery delay,
C101075,,,,
C101076,,,,
C101077,,,,
C101078,"Slightly disappointed, the delivery took a bit longer than expected.  Still love the products though, everything was good!","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101079,,,,
C101080,"Sangat kecewa dengan lambatnya penghantaran!  Saya dah belanja banyak barang, tapi tak dapat pulak. Hopefully next time delivery cepat.","Customer: My order is still not here!  It was supposed to arrive a week ago.
Agent: I apologize for the delay, let me check on the status for you.",Delivery delay,
C101081,,,,
C101082,,,,
C101083,"Sangat kecewa dengan delivery, lambat sgt!  Then, the product also not as expected, need refund.  Hope next time better lah.","Customer: My order is still not here!  It's been ages.
Agent: I apologize for the delay, let me check on that for you.",Delivery delay & refund issue,
C101084,"Slightly disappointed with the wait time, but overall still happy with the shop.  Shipping could be a bit faster next time, yeah?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you immediately.'",Delivery delay,
C101085,"Sangat kecewa dengan delivery, lambat sgt!  Takde notif pun kalau dah sampai kedai pos.  Hopefully next time delivery lebih cepat.","Customer: My order is still not here!  It was supposed to arrive a week ago.
Agent: I apologize for the delay, sir. Let me check on the status for you.",Late delivery,
C101086,,,,
C101087,,,,
C101088,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We apologize for the delay, sir. Let us check on the status immediately.",Late delivery,
C101089,,,,
C101090,,,,
C101091,,,,
C101092,,,,
C101093,,,,
C101094,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.",Customer: My order is still not here!  It's been ages.,Late delivery,
C101095,,,,
C101096,"Sangat kecewa dengan lambatnya penghantaran.  Takde sbb nak beli apa lagi lah, dah takde masa.",Customer:  My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay,
C101097,"Sangat kecewa dengan order lepas ni, lambat sangat!  Takde notification pun.  Hopefully next time delivery cepat.","Customer:  My order is still not here!  It was supposed to arrive last week.
Agent:  I'm so sorry for the delay, let me check on that for you.",Delivery delay,
C101098,,,,
C101099,"Sangat kecewa dengan penghantaran, dah lama sgt! And the refund process was also a bit slow, tak puas hati.","Customer: 'My order is still not here! I ordered it ages ago.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay & refund issue,
C101100,,,,
C101101,"Sangat kecewa dengan tempoh penghantaran, dah lama sangat!  Takde apa-apa notification pun.  Maybe next time pilih seller lain.","Customer:  My order still hasn't arrived!  It was supposed to be here ages ago.
Agent:  I'm so sorry for the delay, let me check on that for you.",Delivery delay,
C101102,,,,
C101103,,,,
C101104,,,,
C101105,"Sangat kecewa dengan tempoh penghantaran, dah lama sangat!  Takde apa-apa notification pun pasal delivery. ",Customer:  Saya dah tunggu order saya selama 54 hari!  Agent:  Saya sangat maaf untuk kesukaran ini.  Saya akan check dengan pihak courier.,Delivery delay,
C101106,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah tak sabar nak dapat barang ni, dah 80 hari!","Customer:  My order still hasn't arrived?!  Agent:  I'm so sorry for the delay, let me check on that for you.",Delivery delay,
C101107,,,,
C101108,,,,
C101109,,,,
C101110,,,,
C101111,"Slightly disappointed with the wait, but the product itself was okay. Shipping could be faster next time, maybe?","Customer: 'Hi, my order is still not here! It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101112,"Slightly disappointed with the wait, really wanted to get this stuff sooner. Shipping was a bit slow, but the product itself is okay, I guess.","Customer: 'Hi, my order is still not here! It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101113,,,,
C101114,"Slightly disappointed with the wait, but still appreciate the good deals. Shipping could be a bit faster next time, yeah?","Customer: 'My order is taking so long!'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Long time since last purchase,
C101115,,,,
C101116,Sangat kecewa dengan lambatnya penghantaran.  Saya dah tak sabar nak dapat barang ni.,"Customer:  My order still hasn't arrived!  Agent:  I'm so sorry for the delay, let me check on that for you.",Delivery delay,
C101117,,,,
C101118,,,,
C101119,,,,
C101120,,,,
C101121,,,,
C101122,,,,
C101123,,,,
C101124,,,,
C101125,"Slightly disappointed with the wait time, but the product itself was okay.  Shipping could be faster next time, maybe?","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101126,,,,
C101127,,,,
C101128,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We sincerely apologize for the delay. Let us investigate immediately.",Late delivery,
C101129,,,,
C101130,,,,
C101131,,,,
C101132,,,,
C101133,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.","Customer: My order is still not here!  It's been so long.
Agent: We apologize for the delay, sir. Let us investigate immediately.",Late delivery,
C101134,"Sangat kecewa dengan delivery, selalu lambat!  Maybe next time, check the shipping better, ya?","Customer: My order is still not here!  It was supposed to arrive last week.
Agent:  I'm so sorry for the delay, let me check on that for you immediately.",High late delivery count,
C101135,,,,
C101136,,,,
C101137,,,,
C101138,,,,
C101139,,,,
C101140,"Sangat kecewa dengan delivery, lambat sangat! And the refund process was a bit slow too, took ages to get my money back.  Sangat menyampah.","Customer: 'My order is still not here!  It was supposed to arrive last week.'  Agent: 'I apologize for the delay, let me check on the tracking details.'",Delivery delay & refund issues,
C101141,"Sangat kecewa dengan lambatnya penghantaran, dah lama sgt!  Takde apa-apa notification pun.  Hopefully next time delivery cepat.",Customer:  My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay,
C101142,,,,
C101143,,,,
C101144,"Sangat kecewa dengan delivery, lambat sangat!  Hopefully next time will be faster, but still appreciate the shop.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent:  I'm so sorry for the delay, let me check on that for you immediately.",Late delivery,
C101145,,,,
C101146,"Slightly disappointed with the delivery, it took a bit longer than expected. Still, the items were okay, but could be better lah.","Customer: 'My order still hasn't arrived!  It was supposed to be here yesterday.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101147,,,,
C101148,,,,
C101149,,,,
C101150,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We sincerely apologize for the delay. Let us investigate immediately.",Late delivery,
C101151,"Sangat kecewa dengan delivery, lambat sgt! And the refund process also a bit slow, need to chase them for updates.  Sangat menyampah lah.","Customer: 'Where's my order? It was supposed to arrive last week!'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay & refund issues,
C101152,,,,
C101153,,,,
C101154,,,,
C101155,,,,
C101156,"Sangat kecewa, dah lama sgt tak order.  Shipping sgt lambat, takde update pun.","Customer:  Saya dah 65 hari tak order!  Agent:  Maafkan lambat, kita akan check order anda.",Delivery delay,
C101157,,,,
C101158,,,,
C101159,,,,
C101160,,,,
C101161,"Sangat kecewa dengan refund-nya, produknya tak sesuai yang saya order.  Sbb tu dah tak minat belanja online sbb risai.","Customer:  Saya nak tahu pasal refund saya, dah 81 hari!  Agent:  Saya sorry sangat, kita akan check segera.",Product refund issue,
C101162,,,,
C101163,"Sangat kecewa dengan lambatnya penghantaran.  Takde lah sbb busy, tapi sbb dia xde stock katanya.  Maybe next time check stock dulu sebelum order.","Customer:  My order still hasn't arrived!  It was supposed to be here ages ago.
Agent:  I'm so sorry for the delay, sir. Let me check on that for you.",Delivery delay,
C101164,,,,
C101165,"Sangat kecewa dengan order saya, dah lama sangat tak ada berita.  Maybe next time try another shop lah.","Customer: Where's my order?  Agent: I'm so sorry for the delay, we're experiencing some shipping issues.",Delivery delay,
C101166,,,,
C101167,,,,
C101168,"Sangat kecewa dengan delivery, dah lama sgt!  Takde update pun.  Hopefully next time better.","Customer: My order still hasn't arrived!  It was supposed to be here ages ago.
Agent: I'm so sorry for the delay, let me check on that for you.",Delivery delay,
C101169,"Sangat kecewa dengan order lepas ni, lambat sangat!  Takde update pun.  Hopefully next time delivery cepat.",Customer: 'My order is still not here!  It's been so long.',Delayed delivery,
C101170,"Slightly disappointed with the wait, but the product itself was okay.  Shipping was a bit slow, maybe next time can be faster lah.","Customer:  Hi, my order still hasn't arrived!  Agent:  I'm so sorry for the delay, let me check on that for you.",Delivery delay,
C101171,,,,
C101172,"Sangat kecewa dengan order lepas tu.  Tak dapat apa-apa, dah 73 hari!  Need to sort this out ASAP.",Customer: Where's my order?  Agent: I'm so sorry to hear that. Let me investigate immediately.,Refund issue,
C101173,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.",Customer: My order is still not here!  It's been ages.,Late delivery issues,
C101174,,,,
C101175,,,,
C101176,"Sangat kecewa dengan order lepas ni, lambat sangat!  Takde update pun.  Hopefully next time delivery cepat.","Customer: 'My order is still not here! I ordered it ages ago.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Refund issues,
C101177,"Slightly disappointed with the wait, really wanted to get this item sooner. Shipping was a bit slow, but the product itself is okay, I guess.","Customer: 'Hi, my order is still not here! It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101178,"Sangat disappointed lah dengan order saya. Took so long to arrive, and the packaging was abit damaged.  Need to improve delivery service!",Customer: My order is still not here!  It's been ages.,Long delivery time,
C101179,,,,
C101180,,,,
C101181,,,,
C101182,"Sangat kecewa dengan order lepas tu. Barang tak sampai seawal yang dijanjikan, and the refund process was a bit slow too.  Sigh.","Customer: 'My order still hasn't arrived! I ordered it like a month ago.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delayed delivery & refund issue,
C101183,,,,
C101184,,,,
C101185,"Sangat kecewa, dah lama sgt dtg barang.  Takde sapa bgtau pun, mcm mana.  Maybe next time pilih seller yg lebih baik.",Customer:  My order still hasn't arrived!  It's been ages.,Delivery delay,
C101186,,,,
C101187,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.",Customer: My order is still not here!  It's been ages.,Late delivery,
C101188,"Sangat kecewa dengan tempoh penghantaran, dah lama sangat!  Takde apa-apa notif pun pasal.",Customer:  My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay,
C101189,,,,
C101190,"Sangat kecewa dengan order saya. Barang tak sampai seawal yang dijanjikan, and the refund process was a bit slow too.  Sangat menyampah!","Customer: My order is still not here!  I ordered it 2 weeks ago.
Agent: I'm so sorry for the delay, let me check on that for you.",Refund issues,
C101191,"Sangat kecewa dengan order saya. Took so long to arrive, and the packaging was abit damaged.  Maybe next time I'll try somewhere else.","Customer: My order is still not here!  It's been ages.
Agent: I'm so sorry for the delay, let me check on that for you.",Delivery delay,
C101192,,,,
C101193,,,,
C101194,,,,
C101195,,,,
C101196,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: I apologize for the delay, sir. Let me check on the status for you.",Late delivery,
C101197,"Slightly disappointed with the delivery this time, it took a bit longer than usual. Still love the products though, and the discounts are good!","Customer: 'Hi, my order is still not here!  It was supposed to arrive yesterday.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101198,"Slightly disappointed, really. I was hoping to get this delivered sooner, but things happen, I guess.  Maybe a little discount next time would be nice!","Customer: 'Hi, my order still hasn't arrived. It was supposed to be here ages ago!' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101199,"Sangat kecewa dengan delivery, lambat sgt!  And the refund process was a bit slow too, took ages to get my money back.  Need to improve on this, please.","Customer: 'My order is still not here!  It was supposed to arrive last week.'  Agent: 'I apologize for the delay, let me check on the status for you.'",Delivery delay & refund issue,
C101200,,,,
C101201,,,,
C101202,,,,
C101203,"Sangat disappointed lah, order dah lama sgt dtg.  Shipping sgt lambat, takde notification pun.","Customer: My order is still not here!  Agent: I'm so sorry for the delay, let me check on that for you.",Shipping delay,
C101204,,,,
C101205,"Sangat kecewa dengan tempoh penghantaran, dah lama sangat!  Takde pulak apa-apa notif pasal order.",Customer:  My order is still not here!  It's been ages.,Delivery delay,
C101206,"Sangat kecewa dengan lambatnya pengiriman.  Saya dah tak sabar nak beli lagi, maybe nanti.",Customer: My order still hasn't arrived!  It was supposed to be here weeks ago.,Delivery delay,
C101207,,,,
C101208,,,,
C101209,"Sangat disappointed dengan delivery, dah lama sgt! Hopefully next time delivery cepat sikit.  Still like the products though, just need faster shipping.","Customer:  My order is still not here!  It's been ages.  Agent:  I'm so sorry for the delay, let me check on that for you.",Long delivery time,
C101210,"Sangat kecewa dengan poslaju, lambat sangat! Order saya dah lama, still belum sampai.  (Very disappointed with poslaju, it's so slow! My order has been here for a long time, still hasn't arrived.)",Customer: Where's my order?  Agent: Let me check on that for you...  Customer: Seriously?! It's been 3 weeks!,Late delivery issue,
C101211,,,,
C101212,,,,
C101213,,,,
C101214,,,,
C101215,,,,
C101216,,,,
C101217,,,,
C101218,,,,
C101219,"Sangat kecewa dengan order lepas ni, lambat sangat!  And the refund process was a bit slow too, took ages to get my money back.","Customer: 'My order is still not here!  It was supposed to arrive last week.'  Agent: 'I apologize for the delay, let me check on the status for you.'",Refund issue,
C101220,"Sangat kecewa, dah lama sgt dtg barang.  Maybe next time better sikit delivery time lah. ",Customer:  My order still hasn't arrived!  It was supposed to be here last week.,Delivery issues,
C101221,,,,
C101222,,,,
C101223,,,,
C101224,,,,
C101225,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We apologize for the delay, sir. Let us check on the status immediately.",Late delivery,
C101226,,,,
C101227,,,,
C101228,,,,
C101229,"Sangat kecewa, dah lama sgt dtg barang.  Maybe next time better sikit delivery time lah. ",Customer:  My order still hasn't arrived!  It's been ages.,Long delivery time,
C101230,,,,
C101231,"Sangat kecewa dengan order lepas ni, lambat sangat!  And the product itself wasn't quite what I expected, need a refund.","Customer: 'My order is still not here!  It was supposed to arrive last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Product quality issue/refund,
C101232,"Slightly disappointed, the delivery took a while.  Still love shopping here though, just wish it was faster!","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery time,
C101233,"Sangat kecewa dengan delivery, lambat sgt!  Saya dah tak sabar nak beli lagi.","Customer: My order is still not here!  Agent: We sincerely apologize for the delay, sir. Let us check on that for you.",Late delivery,
C101234,"Slightly disappointed with the wait, but still appreciate the items.  Shipping was a bit slow this time, maybe next time will be faster.","Customer: 'Hi, my order is still not here!  It's been ages!'",Delivery delay,
C101235,"Sangat kecewa dengan delivery, lambat sangat!  Takde pulak barangnya, nak refund pun susah.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: I apologize for the delay, let me check on the status for you.",Late delivery issue,
C101236,"Slightly disappointed with the delivery, it took a bit longer than expected.  Still like the shop though, just need faster shipping next time!","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101237,,,,
C101238,,,,
C101239,,,,
C101240,"Sangat kecewa dengan delivery, dah lama sgt!  Hopefully next time faster lah.",Customer: My order still hasn't arrived!  It was supposed to be here ages ago.,Long delivery time,
C101241,,,,
C101242,"Sangat disappointed lah dengan order saya. Took so long to arrive, and the packaging was abit damaged.  Need to improve delivery service!","Customer: My order is still not here!  It's been ages.
Agent: I'm so sorry for the delay, let me check on that for you.",long delivery time,
C101243,"Slightly disappointed with the delivery, it took a while.  Still like the shop though, just need to order more often!","Customer: 'Hi, my order still hasn't arrived!'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Long time since last purchase,
C101244,,,,
C101245,,,,
C101246,"Sangat kecewa dengan lambatnya penghantaran.  Takde lah sbb nak beli apa, tunggu je.",Customer: My order still hasn't arrived!  It was supposed to be here ages ago.,Delivery delay,
C101247,"Sangat kecewa, dah lama sgt dtg barang.  Maybe next time better sikit delivery. ",Customer:  My order still hasn't arrived!  It's been ages.,Long delivery time,
C101248,,,,
C101249,"Slightly disappointed with the wait, but the product itself was okay.  Shipping could be faster next time, maybe?","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101250,,,,
C101251,,,,
C101252,,,,
C101253,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We apologize for the delay, sir. Let us investigate immediately.",Late delivery,
C101254,,,,
C101255,,,,
C101256,,,,
C101257,,,,
C101258,,,,
C101259,"Slightly disappointed with the wait, but the product itself was okay. Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here ages ago.'",Long time since last order,
C101260,,,,
C101261,"Slightly disappointed with the wait time, but the product itself was okay. Could be faster delivery next time, maybe?","Customer: 'Hi, my order still hasn't arrived! It was supposed to be here last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101262,,,,
C101263,,,,
C101264,,,,
C101265,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We apologize for the delay, sir. Let us investigate immediately.",Late delivery,
C101266,,,,
C101267,,,,
C101268,"Sangat kecewa dengan delivery, lambat sangat!  Takde pulak barang yang sesuai gambar, susah nak nak refund.",Customer: My order is still not here!  It's been ages.,Late delivery & refund issue,
C101269,,,,
C101270,,,,
C101271,,,,
C101272,"Sangat kecewa, dah lama sgt tak order.  Maybe kalau ada promo lagi, saya akan order terus.","Customer:  Saya dah 63 hari tak order, kenapa?  Agent:  Maaf sangat, ada sedikit masalah dengan stock kami.  Kami akan cuba tingkatkan lagi.",Lack of promotions,
C101273,"Sangat kecewa dengan delivery, lambat sangat!  Saya dah belanja, tak pasal pulak.","Customer: My order is still not here!  Agent: We sincerely apologize for the delay, sir. Let us check on that immediately.",Late delivery,
C101274,,,,
C101275,,,,
C101276,"Sangat kecewa dengan lambatnya penghantaran.  Takde lah sbb nak beli apa, tunggu je.  Maybe next time better lah.","Customer:  My order still hasn't arrived!  It was supposed to be here a week ago.
Agent:  I'm so sorry for the delay, sir. Let me check on the status for you.",Delivery delay,
C101277,,,,
C101278,,,,
C101279,,,,
C101280,,,,
C101281,"Slightly disappointed, the delivery took ages!  I was hoping for faster shipping, but the product itself was okay.","Customer: 'Hi, my order is still not here!  It's been so long.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101282,,,,
C101283,"Slightly disappointed with the wait, but the product itself was okay.  Shipping was a bit slow, maybe next time will be faster.","Customer: 'Hi, my order still hasn't arrived!  It's been ages.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101284,Sangat kecewa dengan lambatnya penghantaran.  Saya dah tak sabar nak dapat barang ni.,"Customer: My order still hasn't arrived!  Agent: We apologize for the delay, we're looking into it now.",Delivery delay,
C101285,,,,
C101286,,,,
C101287,,,,
C101288,"Sangat kecewa, dah lama sgt dtg barang.  Maybe next time better sikit delivery time lah. ",Customer:  My order still hasn't arrived!  It's been ages.,Long delivery time,
C101289,,,,
C101290,,,,
C101291,,,,
C101292,"Sangat kecewa dengan order saya, dah lama sangat tak ada berita.  Hopefully next time delivery cepat sikit lah.","Customer: Where's my order?  Agent: Let me check on that for you, sir.  We're so sorry for the delay.",Delivery delay,
C101293,"Sangat kecewa dengan lambatnya pengiriman, sepatunya sampai lambat 2 minggu!  Hopefully next time delivery will be faster, but still like the shoes.","Customer:  My order is still not here!  It was supposed to arrive a week ago.
Agent:  I apologize for the delay, let me check on the status for you.",Delivery delay,
C101294,,,,
C101295,"Sangat kecewa dengan delivery, lambat sgt!  Saya dah lama tak order, harap next time lebih cepat.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We sincerely apologize for the delay, sir. Let us investigate immediately.",Late delivery,
C101296,"Slightly disappointed with the wait time, but overall still happy with the shop. Could be faster though, maybe check the shipping more often, ya?","Customer: 'Hi, my order is still not here! It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101297,,,,
C101298,"Slightly disappointed with the wait, but the product itself was okay.  Shipping took a bit long, but I'll probably order again soon.","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101299,,,,
C101300,"Sangat kecewa dengan delivery, lambat sangat!  Takde lah sbb nak pakai baju ni.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We apologize for the delay, sir. Let us check on the status immediately.",Late delivery,
C101301,,,,
C101302,,,,
C101303,,,,
C101304,"Slightly disappointed with the wait, but the product itself was okay.  Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here ages ago.'",Delivery delay,
C101305,"Sangat kecewa dengan refund-nya, produknya tak sesuai gambar.  Sbb tu dah tak order dah sikit.","Customer:  Saya nak tanya pasal refund saya.  Agent:  Okay, boleh saya bantu?  Customer:  Saya order baju tapi warna dia tak macam gambar.",Product quality issue,
C101306,,,,
C101307,,,,
C101308,,,,
C101309,,,,
C101310,,,,
C101311,,,,
C101312,"Slightly disappointed with the delivery, took a bit longer than expected.  Still like the shop though, just need faster shipping next time!","Customer: 'My order is still not here!  It was supposed to arrive last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101313,,,,
C101314,,,,
C101315,,,,
C101316,,,,
C101317,,,,
C101318,,,,
C101319,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah tak sabar nak beli lagi, maybe nanti.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay,
C101320,,,,
C101321,,,,
C101322,,,,
C101323,,,,
C101324,"Sangat kecewa dengan delivery, lambat sangat!  Takde pulak barangnya, nak refund pun susah.","Customer: My order is still not here!  It was supposed to arrive a week ago.
Agent: I sincerely apologize for the delay. Let me check on the status for you.",Late delivery issue,
C101325,"Sangat kecewa dengan lambatnya penghantaran.  Takde lah sbb nak beli apa, tunggu je.  Hopefully next time better.","Customer:  My order still hasn't arrived!  It was supposed to be here ages ago.
Agent:  I'm so sorry for the delay, let me check on that for you.",Delivery delay,
C101326,"Slightly disappointed with the wait, but the product itself was okay.  Shipping was a bit slow, maybe next time can be faster lah.","Customer:  Hi, my order still hasn't arrived!  Agent:  I'm so sorry for the delay, let me check on that for you.",Delivery delay,
C101327,,,,
C101328,,,,
C101329,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time try another shop lah.",Customer: My order still hasn't arrived!  It's been ages.,Lack of new product interest,
C101330,,,,
C101331,,,,
C101332,,,,
C101333,,,,
C101334,"Sangat kecewa dengan refund-nya, produknya tak sesuai yang saya order.  Sbb tu dah tak minat belanja online sbb risai.","Customer:  Saya nak tanya pasal refund saya.  Support:  Okay, boleh tolong confirm order number anda?",Product quality issue,
C101335,,,,
C101336,"Sangat kecewa, dah lama sgt dtg barang.  Maybe next time better sikit delivery time lah. ",Customer: My order still hasn't arrived!  It's been ages.,Long delivery time,
C101337,,,,
C101338,"Sangat kecewa dengan order lepas tu, lambat sangat!  Takde update pun.  Hopefully next time delivery lebih cepat.","Customer:  My order is still not here!  It was supposed to arrive last week.
Agent:  I apologize for the delay, sir. Let me check on the status for you.",Delayed delivery,
C101339,,,,
C101340,,,,
C101341,"Sangat kecewa dengan lambatnya penghantaran.  Takde lah sbb busy, tapi sbb dia xde stock katanya.  Maybe next time check stock dulu sebelum order.","Customer: My order still hasn't arrived!  It was supposed to be here a week ago.
Agent:  I'm so sorry for the delay, sir. Let me check on the status for you.",Delivery delay,
C101342,,,,
C101343,,,,
C101344,,,,
C101345,"Sangat kecewa, dah tunggu lama sgt parcel ni. Hopefully next time delivery lebih cepat, sebab saya minat dgn produk kat sini.","Customer: 'My order hasn't arrived yet, it was supposed to be here last week!' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101346,"Sangat kecewa dengan delivery, lambat sangat!  Takde lah sbb nak beli hadiah birthday.","Customer: My order is still not here!  It was supposed to arrive a week ago.
Agent: We sincerely apologize for the delay, sir. Let us investigate immediately.",Late delivery,
C101347,,,,
C101348,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We apologize for the delay, sir. Let us investigate immediately.",Late delivery,
C101349,,,,
C101350,,,,
C101351,,,,
C101352,,,,
C101353,,,,
C101354,,,,
C101355,"Slightly disappointed with the delivery, took ages!  Still like the shop though, just need to order more often.","Customer: 'My order still hasn't arrived!  It was supposed to be here last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,
C101356,,,,
C101357,"Slightly disappointed, the delivery took a while.  I need to order more often, but things are a bit tight with my budget now.","Customer: 'Hi, my order still hasn't arrived!'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",financial constraints,
