customer_id,age,gender,location,membership_tier,account_age_days,recency,frequency,monetary_value,avg_order_value,total_orders,days_since_last_login,cart_abandonment_rate,email_open_rate,support_tickets,frustration_index,chat_log,chat_sentiment_score,chat_length,has_negative_keywords,review_text,review_rating,review_sentiment_score,review_length,sentiment_score_avg,text_engagement_score,total_spent_per_day,order_frequency_per_month,churn,churn_probability
CUST000965,36,Female,Suburban,Platinum,667,0,2,120.31,60.16,2,10,0.118,0.132,1,0.477,What's the return policy for electronics? Please help.,0.402,54,False,Decent product. Would consider buying again.,3,0.407,44,0.40449999999999997,0.49,0.1801047904191617,0.0860832137733142,0,0.457
CUST000966,50,Male,Suburban,Gold,723,723,1,91.91,91.91,1,6,0.094,0.222,4,0.766,This is ridiculous. I'm never shopping here again. Thank you.,0.08,61,False,The worst purchase I've made. Don't buy this product.,1,0.206,53,0.143,0.57,0.1269475138121547,0.0398406374501992,1,0.751
CUST000967,33,Male,Urban,Gold,620,620,1,109.23,109.23,1,158,0.477,0.141,0,0.892,I want a refund immediately. This is the worst experience ever. Can someone respond?,0.011,84,True,Product doesn't work as advertised. Very frustrating.,1,0.28,53,0.14550000000000002,0.685,0.1758937198067633,0.04615384615384615,1,0.764
CUST000968,29,Female,Urban,Platinum,408,408,1,23.11,23.11,1,145,0.349,0.178,3,0.892,I've been waiting for my order for 3 weeks! This is unacceptable. Can someone respond?,0.148,86,True,Arrived damaged and seller refused to help. Avoid!,2,0.231,50,0.1895,0.68,0.05650366748166259,0.0684931506849315,1,0.74
CUST000969,43,Male,Rural,Bronze,563,0,10,546.21,54.62,10,8,0.699,0.452,3,0.683,Your return policy is confusing and unfair. I need assistance.,0.238,62,False,Cheaply made and overpriced. Regret buying this.,2,0.139,48,0.1885,0.55,0.9684574468085108,0.5059021922428331,0,0.248
CUST000970,60,Male,Suburban,Silver,578,578,1,40.38,40.38,1,117,0.766,0.205,1,0.677,This is ridiculous. I'm never shopping here again. Thank you.,0.12,61,False,Poor quality materials. Fell apart quickly.,2,0.185,43,0.1525,0.52,0.06974093264248706,0.049342105263157895,1,0.773
CUST000971,74,Male,Urban,Gold,13,0,4,104.07,26.02,4,6,0.637,0.377,5,0.725,I've been a customer for years and this is how you treat me? Looking forward to your reply.,0.163,91,False,Cheaply made and overpriced. Regret buying this.,2,0.231,48,0.197,0.695,7.433571428571428,2.7906976744186047,0,0.337
CUST000972,63,Male,Rural,Bronze,164,0,6,1036.3,172.72,6,6,0.069,0.795,0,0.371,I'm interested in bulk ordering. I need assistance.,0.483,51,False,It's decent for the price. Could be better.,3,0.586,43,0.5345,0.47,6.28060606060606,0.9278350515463918,0,0.315
CUST000973,53,Female,Urban,Silver,531,0,3,136.13,45.38,3,5,0.382,0.331,4,0.702,Why is my order still pending? I placed it 2 weeks ago! Looking forward to your reply.,0.168,86,False,Arrived damaged and seller refused to help. Avoid!,2,0.237,50,0.2025,0.68,0.25588345864661655,0.16042780748663102,0,0.37
CUST000974,66,Male,Rural,Gold,547,0,9,523.66,58.18,9,8,0.069,0.359,1,0.155,The delivery was super fast. I'm very happy! Thank you.,0.809,55,False,Excellent product! Exceeded my expectations. Highly recommend!,5,0.806,62,0.8075000000000001,0.585,0.9555839416058394,0.4679376083188908,0,0.453
CUST000975,30,Male,Urban,Bronze,587,0,2,238.24,119.12,2,0,0.151,0.266,0,0.394,"Hi, I'd like to check the status of my order. Can someone respond?",0.536,66,False,It's fine. Nothing exceptional.,3,0.44,31,0.488,0.485,0.4051700680272109,0.09724473257698542,1,0.521
CUST000976,58,Female,Urban,Platinum,414,0,5,995.41,199.08,5,8,0.371,0.597,0,0.08,Thank you for resolving my issue so quickly. Please help.,0.823,57,False,Best purchase I've made. Great value for money.,5,0.969,47,0.8959999999999999,0.52,2.398578313253012,0.33783783783783783,0,0.182
CUST000977,44,Other,Urban,Silver,615,0,10,544.35,54.44,10,5,0.126,0.482,0,0.065,I appreciate the quick response to my inquiry. Looking forward to your reply.,0.894,77,False,Best purchase I've made. Great value for money.,4,0.992,47,0.9430000000000001,0.62,0.8836850649350649,0.46511627906976744,0,0.453
CUST000978,48,Other,Rural,Silver,331,0,3,83.92,27.97,3,6,0.297,0.8,1,0.44,What's the return policy for electronics? Looking forward to your reply.,0.416,72,False,Product is okay. Does what it's supposed to do.,3,0.512,47,0.46399999999999997,0.595,0.2527710843373494,0.24930747922437674,0,0.458
CUST000979,51,Female,Rural,Platinum,97,0,5,211.71,42.34,5,5,0.233,0.149,1,0.397,Can you help me with product recommendations? Looking forward to your reply.,0.582,76,False,Product is okay. Does what it's supposed to do.,3,0.435,47,0.5085,0.615,2.1603061224489797,1.1811023622047243,0,0.246
CUST000980,40,Other,Rural,Silver,401,0,3,55.23,18.41,3,2,0.132,0.236,2,0.447,What payment methods do you accept? I need assistance.,0.52,54,False,Average purchase. No major issues.,3,0.418,34,0.469,0.44,0.13738805970149254,0.2088167053364269,0,0.29
CUST000981,39,Other,Rural,Gold,301,0,3,99.66,33.22,3,9,0.76,0.191,5,0.758,I've been a customer for years and this is how you treat me? Can someone respond?,0.127,81,False,Customer service was unhelpful and rude.,2,0.17,40,0.14850000000000002,0.605,0.33,0.2719033232628399,1,0.609
CUST000982,21,Male,Urban,Silver,50,0,4,153.36,38.34,4,9,0.348,0.4,2,0.381,I'd like to know about your loyalty program. I need assistance.,0.578,63,False,Average quality. Nothing special but works fine.,3,0.561,48,0.5695,0.555,3.007058823529412,1.4999999999999998,0,0.22
CUST000983,33,Female,Urban,Gold,303,303,1,11.29,11.29,1,52,0.211,0.152,1,0.887,The product quality is terrible. I'm very disappointed. Thank you.,0.215,66,True,Terrible product quality. Broke after one week. Waste of money.,2,0.025,63,0.12,0.645,0.03713815789473684,0.0900900900900901,1,0.857
CUST000984,22,Other,Rural,Platinum,192,0,4,262.17,65.54,4,4,0.035,0.62,1,0.127,Your customer service team is amazing! Please help.,0.949,51,False,Wonderful product. Fast delivery. Highly recommend!,5,0.712,51,0.8305,0.51,1.3583937823834198,0.5405405405405405,0,0.336
CUST000985,33,Female,Rural,Platinum,675,0,5,132.49,26.5,5,4,0.72,0.176,1,0.899,The product quality is terrible. I'm very disappointed. I need assistance.,0.253,74,True,Poor quality materials. Fell apart quickly.,1,0.0,43,0.1265,0.585,0.19599112426035503,0.2127659574468085,1,0.584
CUST000986,57,Female,Rural,Gold,524,0,3,138.49,46.16,3,1,0.249,0.624,5,0.921,The website is broken and I can't complete my purchase. Please help.,0.135,68,True,Cheaply made and overpriced. Regret buying this.,2,0.282,48,0.2085,0.58,0.2637904761904762,0.1624548736462094,0,0.433
CUST000987,38,Female,Rural,Bronze,255,255,1,23.78,23.78,1,27,0.128,0.3,1,0.452,I'm looking for a gift for my friend. Please help.,0.406,50,False,It's fine. Nothing exceptional.,3,0.487,31,0.4465,0.405,0.092890625,0.10526315789473684,1,0.624
CUST000988,65,Female,Suburban,Platinum,283,283,1,72.95,72.95,1,44,0.467,0.063,0,0.652,Your return policy is confusing and unfair. Looking forward to your reply.,0.181,74,False,Customer service was unhelpful and rude.,1,0.184,40,0.1825,0.57,0.2568661971830986,0.09584664536741214,1,0.683
CUST000989,54,Female,Suburban,Silver,377,377,1,11.36,11.36,1,139,0.072,0.116,1,0.384,What payment methods do you accept? Can someone respond?,0.489,56,False,Average quality. Nothing special but works fine.,3,0.6,48,0.5445,0.52,0.03005291005291005,0.07371007371007371,1,0.664
CUST000990,67,Other,Rural,Bronze,125,0,6,540.97,90.16,6,9,0.188,0.49,2,0.422,I need to update my delivery address. Can someone respond?,0.588,58,False,Product is okay. Does what it's supposed to do.,3,0.411,47,0.49949999999999994,0.525,4.293412698412698,1.161290322580645,0,0.173
CUST000991,61,Female,Urban,Bronze,29,0,2,19.66,9.83,2,0,0.331,0.496,1,0.413,"Hi, I'd like to check the status of my order. I need assistance.",0.502,64,False,Average quality. Nothing special but works fine.,3,0.488,48,0.495,0.56,0.6553333333333333,1.0169491525423728,0,0.219
CUST000992,35,Other,Suburban,Bronze,41,0,2,429.11,214.56,2,5,0.115,0.243,1,0.434,Can you tell me more about this product? Can someone respond?,0.477,61,False,Fair quality. Worth the money.,3,0.45,30,0.4635,0.455,10.216904761904763,0.8450704225352113,0,0.261
CUST000993,50,Other,Rural,Silver,602,0,7,809.26,115.61,7,9,0.134,0.296,0,0.388,I'm looking for a gift for my friend. Please help.,0.497,50,False,Average quality. Nothing special but works fine.,3,0.51,48,0.5035000000000001,0.49,1.3420563847429519,0.3322784810126582,1,0.595
CUST000994,29,Male,Suburban,Gold,654,0,4,103.42,25.86,4,2,0.396,0.063,2,0.724,I've been a customer for years and this is how you treat me? Can someone respond?,0.02,81,False,Cheaply made and overpriced. Regret buying this.,1,0.293,48,0.1565,0.645,0.15789312977099237,0.17543859649122806,1,0.505
CUST000995,63,Male,Suburban,Silver,546,0,7,450.24,64.32,7,3,0.256,0.382,1,0.401,I'm looking for a gift for my friend. Thank you.,0.462,48,False,Fair quality. Worth the money.,3,0.582,30,0.522,0.39,0.8231078610603291,0.36458333333333337,0,0.15
CUST000996,47,Female,Suburban,Gold,560,0,7,360.15,51.45,7,10,0.394,0.873,2,0.158,Your website is easy to use and checkout was smooth. Please help.,0.737,65,False,Fantastic product. Exceeded expectations. 5 stars!,5,0.957,50,0.847,0.575,0.6419786096256684,0.3559322033898305,0,0.235
CUST000997,60,Male,Rural,Gold,526,0,10,316.83,31.68,10,7,0.332,0.566,1,0.373,Can you tell me more about this product? Thank you.,0.553,51,False,Decent product. Would consider buying again.,3,0.552,44,0.5525,0.475,0.6011954459203036,0.539568345323741,0,0.311
CUST000998,39,Male,Rural,Silver,675,0,3,154.36,51.45,3,1,0.131,0.321,0,0.419,Can I change my order before it ships? Looking forward to your reply.,0.501,69,False,Meets basic expectations. No complaints.,3,0.403,40,0.452,0.545,0.2283431952662722,0.1276595744680851,0,0.358
CUST000999,47,Female,Suburban,Platinum,456,0,5,386.28,77.26,5,6,0.345,0.161,1,0.141,I'm impressed with your customer service. I need assistance.,0.702,60,False,High quality and great price. Very happy!,5,0.995,41,0.8485,0.505,0.8452516411378556,0.308641975308642,0,0.121
CUST001000,74,Male,Rural,Platinum,379,0,5,296.69,59.34,5,8,0.197,0.133,2,0.147,This is the best online shopping experience I've had. Thank you.,0.977,64,False,Fantastic product. Exceeded expectations. 5 stars!,4,0.742,50,0.8594999999999999,0.57,0.7807631578947368,0.36674816625916873,0,0.271
CUST001001,46,Male,Urban,Silver,701,0,10,1360.14,136.01,10,6,0.358,0.623,1,0.419,Can I change my order before it ships? Please help.,0.505,51,False,Okay product. Satisfied but not thrilled.,3,0.463,41,0.484,0.46,1.9375213675213676,0.4103967168262654,0,0.266
CUST001002,49,Other,Urban,Bronze,368,0,4,127.29,31.82,4,6,0.098,0.129,2,0.871,I've been waiting for my order for 3 weeks! This is unacceptable. I need assistance.,0.204,84,True,Terrible product quality. Broke after one week. Waste of money.,1,0.226,63,0.215,0.735,0.34495934959349595,0.3015075376884422,1,0.567
CUST001003,68,Female,Rural,Bronze,689,689,1,33.47,33.47,1,59,0.505,0.232,5,0.875,The product quality is terrible. I'm very disappointed. I need assistance.,0.281,74,True,Not worth the price. Very disappointed.,2,0.242,39,0.2615,0.565,0.04850724637681159,0.04172461752433936,1,0.705
CUST001004,36,Male,Suburban,Silver,143,0,5,716.3,143.26,5,9,0.24,0.698,2,0.897,Your customer service is terrible. No one responds to my emails. Looking forward to your reply.,0.197,95,True,Terrible product quality. Broke after one week. Waste of money.,1,0.149,63,0.173,0.79,4.9743055555555555,0.8670520231213873,0,0.433
CUST001005,54,Female,Urban,Gold,666,0,8,515.69,64.46,8,7,0.098,0.847,0,0.646,I've called multiple times but no one helps me. Can someone respond?,0.248,68,False,Cheaply made and overpriced. Regret buying this.,1,0.115,48,0.1815,0.58,0.7731484257871065,0.3448275862068966,0,0.357
CUST001006,53,Male,Rural,Gold,610,0,2,296.95,148.47,2,3,0.047,0.225,0,0.736,I've been a customer for years and this is how you treat me? Thank you.,0.072,71,False,Product doesn't work as advertised. Very frustrating.,1,0.05,53,0.061,0.62,0.4860065466448445,0.09375,0,0.486
CUST001007,46,Female,Suburban,Gold,696,0,3,137.65,45.88,3,7,0.026,0.839,1,0.429,What payment methods do you accept? Thank you.,0.452,46,False,It's fine. Nothing exceptional.,3,0.502,31,0.477,0.385,0.19748923959827835,0.12396694214876033,0,0.298
CUST001008,36,Other,Suburban,Platinum,466,0,6,467.33,77.89,6,6,0.198,0.13,1,0.205,I love your service! Keep up the great work. I need assistance.,0.706,63,False,Great value and excellent quality. Highly satisfied!,5,0.775,52,0.7404999999999999,0.575,1.0007066381156318,0.3629032258064517,0,0.221
CUST001009,41,Male,Rural,Platinum,186,186,1,48.9,48.9,1,15,0.071,0.171,2,0.445,What's the return policy for electronics? I need assistance.,0.415,60,False,It's fine. Nothing exceptional.,3,0.564,31,0.48949999999999994,0.455,0.26149732620320854,0.1388888888888889,1,0.706
CUST001010,50,Female,Urban,Silver,90,0,2,173.49,86.75,2,7,0.021,0.162,1,0.391,I'm interested in bulk ordering. I need assistance.,0.52,51,False,It's decent for the price. Could be better.,3,0.536,43,0.528,0.47,1.9064835164835165,0.5,0,0.235
CUST001011,73,Female,Rural,Platinum,187,0,15,1920.38,128.03,15,7,0.076,0.634,1,0.394,What's the return policy for electronics? Thank you.,0.578,52,False,Average purchase. No major issues.,3,0.448,34,0.513,0.43,10.214787234042554,2.0737327188940093,0,0.144
CUST001012,73,Other,Urban,Gold,273,0,5,245.69,49.14,5,0,0.461,0.263,1,0.817,The website is broken and I can't complete my purchase. Looking forward to your reply.,0.27,86,True,Product doesn't work as advertised. Very frustrating.,1,0.25,53,0.26,0.695,0.8966788321167883,0.49504950495049505,1,0.64
CUST001013,52,Female,Urban,Gold,326,0,4,129.52,32.38,4,4,0.313,0.634,2,0.432,I'm looking for a gift for my friend. I need assistance.,0.5,56,False,Okay product. Satisfied but not thrilled.,3,0.492,41,0.496,0.485,0.396085626911315,0.33707865168539325,0,0.237
CUST001014,36,Other,Urban,Bronze,287,0,8,571.32,71.42,8,6,0.356,0.337,0,0.377,I want to subscribe to your newsletter. Can someone respond?,0.536,60,False,Product is okay. Does what it's supposed to do.,3,0.494,47,0.515,0.535,1.9837500000000001,0.7570977917981073,0,0.106
CUST001015,55,Male,Rural,Bronze,278,0,2,36.1,18.05,2,7,0.699,0.105,2,0.619,This is ridiculous. I'm never shopping here again. Looking forward to your reply.,0.255,81,False,Product doesn't work as advertised. Very frustrating.,2,0.262,53,0.2585,0.67,0.12939068100358422,0.1948051948051948,1,0.629
CUST001016,70,Male,Urban,Platinum,373,373,1,25.98,25.98,1,19,0.64,0.211,3,0.937,The product quality is terrible. I'm very disappointed. I need assistance.,0.189,74,True,Arrived damaged and seller refused to help. Avoid!,1,0.09,50,0.1395,0.62,0.06946524064171124,0.07444168734491315,1,0.803
CUST001017,18,Other,Suburban,Silver,99,0,4,219.04,54.76,4,1,0.068,0.835,2,0.172,Thank you for resolving my issue so quickly. I need assistance.,0.856,63,False,High quality and great price. Very happy!,5,0.752,41,0.804,0.52,2.1904,0.9302325581395349,0,0.113
CUST001018,73,Other,Rural,Silver,431,0,7,181.55,25.94,7,2,0.146,0.693,2,0.402,I need to update my delivery address. Thank you.,0.595,48,False,Product is okay. Does what it's supposed to do.,3,0.466,47,0.5305,0.475,0.4202546296296297,0.455531453362256,0,0.324
CUST001019,28,Female,Suburban,Platinum,575,0,7,250.57,35.8,7,1,0.134,0.122,2,0.103,Thank you for resolving my issue so quickly. I need assistance.,0.904,63,False,Wonderful product. Fast delivery. Highly recommend!,5,0.918,51,0.911,0.57,0.4350173611111111,0.3471074380165289,0,0.238
CUST001020,38,Male,Rural,Silver,514,0,4,214.85,53.71,4,6,0.132,0.847,2,0.439,I need to update my delivery address. I need assistance.,0.503,56,False,It's fine. Nothing exceptional.,3,0.466,31,0.48450000000000004,0.435,0.41718446601941744,0.22058823529411764,0,0.278
CUST001021,66,Male,Suburban,Gold,446,0,5,388.95,77.79,5,4,0.086,0.298,0,0.086,The delivery was super fast. I'm very happy! Looking forward to your reply.,0.949,75,False,Excellent purchase. Great quality and service!,5,0.782,46,0.8654999999999999,0.605,0.8701342281879194,0.31512605042016806,0,0.343
CUST001022,41,Male,Suburban,Bronze,590,0,3,52.72,17.57,3,8,0.054,0.371,5,0.741,This is ridiculous. I'm never shopping here again. I need assistance.,0.08,69,False,The worst purchase I've made. Don't buy this product.,2,0.29,53,0.185,0.61,0.08920473773265651,0.14516129032258063,0,0.445
CUST001023,49,Female,Suburban,Silver,106,0,8,1040.84,130.1,8,9,0.192,0.461,1,0.118,I appreciate the quick response to my inquiry. I need assistance.,0.962,65,False,High quality and great price. Very happy!,5,0.725,41,0.8434999999999999,0.53,9.727476635514018,1.7647058823529411,0,0.264
CUST001024,57,Female,Urban,Bronze,51,0,2,189.48,94.74,2,6,0.25,0.322,1,0.412,"Hi, I'd like to check the status of my order. I need assistance.",0.565,64,False,Average quality. Nothing special but works fine.,3,0.408,48,0.48649999999999993,0.56,3.6438461538461535,0.7407407407407407,0,0.323
CUST001025,31,Male,Suburban,Silver,624,0,10,349.49,34.95,10,3,0.186,0.282,1,0.148,I'm so satisfied with my purchase. Thank you! Please help.,0.808,58,False,High quality and great price. Very happy!,5,0.829,41,0.8185,0.495,0.559184,0.4587155963302752,0,0.047
CUST001026,63,Female,Urban,Platinum,304,0,2,18.62,9.31,2,4,0.001,0.147,2,0.442,I need to update my delivery address. Looking forward to your reply.,0.524,68,False,Average quality. Nothing special but works fine.,3,0.429,48,0.47650000000000003,0.58,0.06104918032786886,0.17964071856287425,0,0.338
CUST001027,64,Female,Urban,Platinum,352,0,3,188.7,62.9,3,3,0.297,0.307,1,0.382,I'd like to know about your loyalty program. I need assistance.,0.497,63,False,Standard product. Gets the job done.,3,0.596,36,0.5465,0.495,0.5345609065155807,0.23560209424083772,0,0.211
CUST001028,55,Other,Suburban,Silver,347,347,1,22.19,22.19,1,93,0.203,0.259,2,0.446,I'm interested in bulk ordering. I need assistance.,0.409,51,False,Standard product. Gets the job done.,3,0.569,36,0.489,0.435,0.06376436781609196,0.07957559681697612,1,0.759
CUST001029,71,Other,Rural,Silver,48,0,4,178.75,44.69,4,5,0.151,0.735,0,0.093,I'm impressed with your customer service. Please help.,0.972,54,False,Perfect! Exactly as described. Love it!,4,0.793,39,0.8825000000000001,0.465,3.6479591836734695,1.5384615384615383,0,0.219
CUST001030,20,Female,Urban,Silver,629,0,3,332.46,110.82,3,2,0.4,0.467,1,0.128,I'm impressed with your customer service. I need assistance.,0.912,60,False,Excellent product! Exceeded my expectations. Highly recommend!,5,0.757,62,0.8345,0.61,0.5277142857142857,0.13657056145675267,0,0.126
CUST001031,54,Other,Rural,Bronze,26,0,2,65.73,32.87,2,3,0.38,0.417,1,0.433,What payment methods do you accept? Please help.,0.483,48,False,It's decent for the price. Could be better.,3,0.447,43,0.46499999999999997,0.455,2.4344444444444444,1.0714285714285714,0,0.239
CUST001032,32,Other,Urban,Gold,208,0,2,153.81,76.91,2,9,0.009,0.655,1,0.112,Your website is easy to use and checkout was smooth. Thank you.,0.914,63,False,Excellent product! Exceeded my expectations. Highly recommend!,4,0.874,62,0.894,0.625,0.735933014354067,0.25210084033613445,0,0.265
CUST001033,24,Female,Rural,Gold,697,0,5,115.61,23.12,5,5,0.179,0.092,1,0.861,The website is broken and I can't complete my purchase. Please help.,0.105,68,True,Not worth the price. Very disappointed.,2,0.258,39,0.1815,0.535,0.16563037249283669,0.2063273727647868,1,0.52
CUST001034,50,Other,Suburban,Bronze,253,0,4,106.64,26.66,4,0,0.176,0.894,0,0.365,I have a question about shipping options. Can someone respond?,0.498,62,False,Average quality. Nothing special but works fine.,3,0.585,48,0.5415,0.55,0.4198425196850394,0.42402826855123676,0,0.39
CUST001035,40,Other,Suburban,Platinum,722,0,3,1474.62,491.54,3,2,0.373,0.354,2,0.163,I love the variety of products you offer. Looking forward to your reply.,0.732,72,False,Excellent purchase. Great quality and service!,5,0.946,46,0.839,0.59,2.039585062240664,0.1196808510638298,0,0.361
CUST001036,43,Other,Urban,Platinum,478,0,2,42.31,21.16,2,3,0.19,0.517,2,0.415,Can I change my order before it ships? Can someone respond?,0.557,59,False,Fair quality. Worth the money.,3,0.475,30,0.516,0.445,0.08832985386221295,0.11811023622047244,0,0.395
CUST001037,55,Female,Urban,Bronze,554,0,3,158.9,52.97,3,2,0.375,0.744,1,0.396,I'm looking for a gift for my friend. I need assistance.,0.52,56,False,It's fine. Nothing exceptional.,3,0.521,31,0.5205,0.435,0.2863063063063063,0.1541095890410959,0,0.437
CUST001038,45,Female,Urban,Silver,586,586,1,24.46,24.46,1,157,0.447,0.118,0,0.858,My package was damaged and you're refusing to help. Please help.,0.151,64,True,The worst purchase I've made. Don't buy this product.,2,0.139,53,0.14500000000000002,0.585,0.041669505962521294,0.0487012987012987,1,0.827
CUST001039,67,Other,Rural,Gold,478,0,3,81.24,27.08,3,8,0.033,0.08,5,0.693,I've been a customer for years and this is how you treat me? Looking forward to your reply.,0.244,91,False,Terrible product quality. Broke after one week. Waste of money.,2,0.233,63,0.2385,0.77,0.16960334029227556,0.17716535433070865,1,0.51
CUST001040,19,Male,Urban,Gold,1,0,8,478.18,59.77,8,5,0.479,0.262,4,0.767,The customer support chat keeps disconnecting. I need assistance.,0.015,65,False,Low quality and expensive. Would not recommend.,2,0.224,47,0.1195,0.56,239.09,7.741935483870967,1,0.548
CUST001041,42,Male,Rural,Silver,730,0,2,504.11,252.06,2,4,0.784,0.599,0,0.675,The customer support chat keeps disconnecting. Looking forward to your reply.,0.151,77,False,Very disappointed. Not as described. Poor customer service.,1,0.148,59,0.1495,0.68,0.6896169630642955,0.07894736842105264,0,0.418
CUST001042,72,Male,Suburban,Silver,217,0,4,121.61,30.4,4,2,0.165,0.814,0,0.402,I'd like to know about your loyalty program. Can someone respond?,0.522,65,False,It's fine. Nothing exceptional.,3,0.431,31,0.47650000000000003,0.48,0.5578440366972477,0.48582995951416996,0,0.152
CUST001043,60,Other,Suburban,Gold,229,0,2,141.44,70.72,2,10,0.326,0.323,1,0.444,"Hi, I'd like to check the status of my order. Looking forward to your reply.",0.447,76,False,Meets basic expectations. No complaints.,3,0.458,40,0.4525,0.58,0.6149565217391304,0.23166023166023167,0,0.291
CUST001044,27,Other,Rural,Platinum,203,0,4,269.29,67.32,4,2,0.188,0.285,0,0.129,The delivery was super fast. I'm very happy! Thank you.,0.88,55,False,Fantastic product. Exceeded expectations. 5 stars!,4,0.798,50,0.839,0.525,1.3200490196078432,0.5150214592274678,0,0.088
CUST001045,34,Male,Rural,Silver,103,0,6,714.96,119.16,6,3,0.075,0.291,0,0.088,I love the variety of products you offer. I need assistance.,0.972,60,False,Outstanding product and customer service. Will buy again!,4,0.809,57,0.8905000000000001,0.585,6.874615384615385,1.3533834586466165,0,0.167
CUST001046,62,Male,Rural,Platinum,52,0,7,335.17,47.88,7,3,0.237,0.853,1,0.142,I'm impressed with your customer service. I need assistance.,0.818,60,False,Best purchase I've made. Great value for money.,4,0.903,47,0.8605,0.535,6.323962264150944,2.5609756097560976,0,0.194
CUST001047,26,Male,Suburban,Silver,362,0,9,2280.61,253.4,9,6,0.23,0.862,0,0.011,I appreciate the quick response to my inquiry. I need assistance.,0.992,65,False,Great value and excellent quality. Highly satisfied!,5,0.973,52,0.9824999999999999,0.585,6.28267217630854,0.6887755102040817,0,0.076
CUST001048,71,Male,Rural,Silver,192,0,3,22.47,7.49,3,6,0.299,0.163,0,0.365,Can you help me with product recommendations? Looking forward to your reply.,0.56,76,False,Okay product. Satisfied but not thrilled.,3,0.505,41,0.5325,0.585,0.11642487046632123,0.4054054054054054,0,0.417
CUST001049,32,Other,Suburban,Gold,78,0,2,66.06,33.03,2,3,0.198,0.557,1,0.105,This is the best online shopping experience I've had. Please help.,0.914,66,False,Amazing quality and fast shipping. Very satisfied!,5,0.831,50,0.8725,0.58,0.8362025316455697,0.5555555555555556,0,0.248
CUST001050,26,Female,Rural,Silver,213,0,10,406.97,40.7,10,2,0.264,0.487,1,0.46,Can you tell me more about this product? Looking forward to your reply.,0.449,71,False,Decent product. Would consider buying again.,3,0.402,44,0.4255,0.575,1.901728971962617,1.234567901234568,0,0.206
CUST001051,61,Other,Suburban,Platinum,297,0,3,81.5,27.17,3,3,0.378,0.471,1,0.402,Can you explain your warranty policy? I need assistance.,0.506,56,False,Meets basic expectations. No complaints.,3,0.518,40,0.512,0.48,0.27348993288590606,0.27522935779816515,0,0.243
CUST001052,61,Female,Rural,Platinum,221,0,3,324.35,108.12,3,10,0.502,0.794,5,0.979,I've been waiting for my order for 3 weeks! This is unacceptable. Can someone respond?,0.136,86,True,Customer service was unhelpful and rude.,1,0.154,40,0.14500000000000002,0.63,1.4610360360360362,0.3585657370517928,0,0.387
CUST001053,19,Female,Urban,Bronze,238,0,8,757.93,94.74,8,6,0.107,0.681,1,0.078,Your website is easy to use and checkout was smooth. Thank you.,0.922,63,False,Excellent purchase. Great quality and service!,5,0.912,46,0.917,0.545,3.171255230125523,0.8955223880597015,0,0.38
CUST001054,65,Other,Urban,Silver,34,0,3,432.39,144.13,3,10,0.242,0.37,0,0.092,Thank you for resolving my issue so quickly. Please help.,0.824,57,False,Excellent purchase. Great quality and service!,5,0.929,46,0.8765000000000001,0.515,12.354,1.40625,0,0.297
CUST001055,74,Female,Urban,Bronze,667,0,5,235.16,47.03,5,5,0.232,0.535,2,0.222,Great prices and fast shipping. Very satisfied! Thank you.,0.799,58,False,Great value and excellent quality. Highly satisfied!,4,0.727,52,0.763,0.55,0.3520359281437126,0.2152080344332855,0,0.495
CUST001056,46,Female,Suburban,Bronze,388,0,3,899.36,299.79,3,1,0.17,0.203,5,0.723,The product I received was completely different from what I ordered. Looking forward to your reply.,0.221,99,False,Cheaply made and overpriced. Regret buying this.,1,0.23,48,0.2255,0.735,2.311979434447301,0.21531100478468898,0,0.337
CUST001057,50,Other,Urban,Platinum,462,0,3,129.55,43.18,3,1,0.378,0.633,3,0.731,Your return policy is confusing and unfair. I need assistance.,0.131,62,False,Very disappointed. Not as described. Poor customer service.,2,0.121,59,0.126,0.605,0.27980561555075595,0.1829268292682927,0,0.401
CUST001058,41,Female,Rural,Silver,572,0,2,527.18,263.59,2,3,0.319,0.385,2,0.409,I have a question about shipping options. Thank you.,0.55,52,False,Average purchase. No major issues.,3,0.502,34,0.526,0.43,0.9200349040139615,0.09966777408637874,0,0.355
CUST001059,27,Other,Suburban,Platinum,624,0,3,88.68,29.56,3,1,0.799,0.859,0,0.639,The product I received was completely different from what I ordered. Looking forward to your reply.,0.255,99,False,Cheaply made and overpriced. Regret buying this.,1,0.13,48,0.1925,0.735,0.14188800000000001,0.13761467889908258,0,0.46
CUST001060,64,Other,Urban,Bronze,178,0,4,255.14,63.79,4,8,0.325,0.684,1,0.354,I'm looking for a gift for my friend. Please help.,0.581,50,False,Okay product. Satisfied but not thrilled.,3,0.58,41,0.5805,0.455,1.42536312849162,0.5769230769230769,0,0.15
CUST001061,45,Female,Urban,Platinum,81,0,2,66.55,33.28,2,6,0.736,0.093,5,0.742,This is ridiculous. I'm never shopping here again. Looking forward to your reply.,0.123,81,False,The worst purchase I've made. Don't buy this product.,1,0.297,53,0.21,0.67,0.8115853658536585,0.5405405405405405,1,0.671
CUST001062,25,Other,Urban,Gold,730,730,1,6.71,6.71,1,153,0.232,0.13,0,0.887,The product quality is terrible. I'm very disappointed. Please help.,0.159,68,True,Poor quality materials. Fell apart quickly.,1,0.097,43,0.128,0.555,0.00917920656634747,0.03947368421052632,1,0.818
